"","sp","lon","lat"
"59776","Cyanocorax caeruleus",-50.0621,-29.1557
"59777","Cyanocorax caeruleus",-48.5452,-26.1943
"59778","Cyanocorax caeruleus",-47.4269,-24.2675
"59779","Cyanocorax caeruleus",-46.891,-24.1756
"59780","Cyanocorax caeruleus",-47.5509,-24.7093
"59782","Cyanocorax caeruleus",-49.6257,-28.34
"59784","Cyanocorax caeruleus",-50.7925,-29.3654
"59786","Cyanocorax caeruleus",-47.9721,-25.032
"59787","Cyanocorax caeruleus",-48.493,-27.6264
"59790","Cyanocorax caeruleus",-50.3929,-29.3582
"59793","Cyanocorax caeruleus",-47.9693,-25.0303
"59794","Cyanocorax caeruleus",-47.9232,-25.0035
"59795","Cyanocorax caeruleus",-49.9466,-28.3128
"59796","Cyanocorax caeruleus",-49.9342,-27.9513
"59798","Cyanocorax caeruleus",-50.0977,-28.1422
"59799","Cyanocorax caeruleus",-50.1188,-29.0879
"59800","Cyanocorax caeruleus",-49.8734,-28.0453
"59804","Cyanocorax caeruleus",-49.308,-25.4263
"59806","Cyanocorax caeruleus",-47.9773,-24.1367
"59807","Cyanocorax caeruleus",-56.286,-19.5682
"61375","Dacnis cayana",-42.7391,-22.4216
"61376","Dacnis cayana",-42.7711,-22.4525
"61377","Dacnis cayana",-42.7554,-22.4137
"61383","Dacnis cayana",-42.8094,-22.4259
"61401","Dacnis cayana",-43.8959,-21.7103
"61407","Dacnis cayana",-42.7941,-22.4711
"61437","Dacnis cayana",-48.4246,-1.42532
"61476","Dacnis cayana",-48.5452,-26.1943
"61486","Dacnis cayana",-38.0261,-12.5706
"61489","Dacnis cayana",-47.8369,-15.873
"61500","Dacnis cayana",-48.9642,-26.2608
"61557","Dacnis cayana",-35.1535,-8.75072
"61718","Dacnis cayana",-46.6377,-23.4341
"61796","Dacnis cayana",-44.6609,-23.3306
"61797","Dacnis cayana",-44.6503,-23.3317
"61804","Dacnis cayana",-44.7268,-23.3532
"61811","Dacnis cayana",-44.595,-22.4609
"61817","Dacnis cayana",-44.6537,-23.314
"61836","Dacnis cayana",-43.3487,-4.88486
"61847","Dacnis cayana",-43.3603,-4.86521
"61865","Dacnis cayana",-35.7222,-8.47237
"61872","Dacnis nigripes",-48.4128,-24.2682
"61873","Dacnis nigripes",-42.7119,-22.4878
"61874","Dacnis nigripes",-48.3096,-24.282
"61875","Dacnis nigripes",-42.7717,-22.4523
"61878","Dacnis nigripes",-48.4128,-24.2634
"61880","Dacnis nigripes",-44.6136,-22.4458
"61885","Dacnis nigripes",-45.6024,-22.7113
"61886","Dacnis nigripes",-45.17,-23.47
"61887","Dacnis nigripes",-44.7309,-23.1191
"61889","Dacnis nigripes",-47.8976,-25.0256
"61890","Dacnis nigripes",-44.5432,-22.9828
"61893","Dacnis nigripes",-45.0629,-23.4011
"61896","Dacnis nigripes",-48.4181,-24.3013
"61904","Dacnis nigripes",-43.8574,-16.7309
"61906","Dacnis nigripes",-40.5532,-19.9073
"61912","Dacnis nigripes",-46.0159,-23.5664
"61916","Dacnis nigripes",-45.8871,-23.167
"61919","Dacnis nigripes",-44.2859,-22.9913
"62923","Dendrocolaptes platyrostris",-56.51567,-20.98317
"62924","Dendrocolaptes platyrostris",-51.4833,-21.1
"62931","Dendrocolaptes platyrostris",-40.6,-19.9167
"62935","Dendrocolaptes platyrostris",-51.5167,-20.6667
"62949","Dendrocolaptes platyrostris",-45.0696,-23.397
"62950","Dendrocolaptes platyrostris",-44.5884,-22.4566
"62951","Dendrocolaptes platyrostris",-47.98,-24.1756
"62952","Dendrocolaptes platyrostris",-41.0793,-20.6723
"62953","Dendrocolaptes platyrostris",-48.8885,-25.3459
"62954","Dendrocolaptes platyrostris",-44.5798,-22.4516
"62955","Dendrocolaptes platyrostris",-48.4128,-24.2682
"62960","Dendrocolaptes platyrostris",-56.3253,-19.7476
"62961","Dendrocolaptes platyrostris",-47.8702,-24.0496
"62963","Dendrocolaptes platyrostris",-47.9869,-15.6654
"62965","Dendrocolaptes platyrostris",-55.7646,-15.458
"62966","Dendrocolaptes platyrostris",-55.9647,-20.0959
"62968","Dendrocolaptes platyrostris",-44.595,-22.4609
"62969","Dendrocolaptes platyrostris",-42.5143,-22.2459
"62975","Dendrocolaptes platyrostris",-46.6339,-23.4588
"62981","Dendrocolaptes platyrostris",-43.2408,-22.9755
"62982","Dendrocolaptes platyrostris",-44.6136,-22.4458
"62984","Dendrocolaptes platyrostris",-56.516,-21.1162
"62985","Dendrocolaptes platyrostris",-43.0001,-22.4719
"62988","Dendrocolaptes platyrostris",-44.7423,-22.3798
"62994","Dendrocolaptes platyrostris",-56.2205,-20.2918
"62996","Dendrocolaptes platyrostris",-48.4128,-24.2634
"62997","Dendrocolaptes platyrostris",-48.4223,-24.2835
"63000","Dendrocolaptes platyrostris",-44.68,-15.4193
"63002","Dendrocolaptes platyrostris",-56.3044,-19.9526
"63006","Dendrocolaptes platyrostris",-52.903,-18.3429
"63010","Dendrocolaptes platyrostris",-45.5898,-22.7372
"63018","Dendrocolaptes platyrostris",-44.9113,-23.3167
"63019","Dendrocolaptes platyrostris",-45.4899,-22.6913
"63021","Dendrocolaptes platyrostris",-52.8884,-18.261
"63027","Dendrocolaptes platyrostris",-42.5297,-22.3583
"63042","Dendrocolaptes platyrostris",-47.8127,-24.0161
"63048","Dendrocolaptes platyrostris",-43.0413,-22.4927
"63049","Dendrocolaptes platyrostris",-36.13,-9.92
"63050","Dendrocolaptes platyrostris",-56.75,-14.77
"63054","Dendrocolaptes platyrostris",-44.57,-22.5
"63058","Dendrocolaptes platyrostris",-43.65,-10.72
"63059","Dendrocolaptes platyrostris",-44.53,-11
"63062","Dendrocolaptes platyrostris",-47.48,-5.53
"63065","Dendrocolaptes platyrostris",-49.27,-16.67
"63067","Dendrocolaptes platyrostris",-48.37,-9.55
"63118","Dendrocolaptes platyrostris",-42.37,-20.08
"63211","Dendrocolaptes platyrostris",-52.91667,-29.33333
"63212","Dendrocolaptes platyrostris",-52.26667,-28.06667
"63213","Dendrocolaptes platyrostris",-53.85,-27.2
"63214","Dendrocolaptes platyrostris",-52.4,-29.36667
"63216","Dendrocolaptes platyrostris",-51.5,-27.6
"63221","Dendrocolaptes platyrostris",-44.75,-22.75
"63225","Dendrocolaptes platyrostris",-50.0789,-29.1597
"63226","Dendrocolaptes platyrostris",-49.6146,-28.0223
"63227","Dendrocolaptes platyrostris",-47.9783,-15.6807
"63228","Dendrocolaptes platyrostris",-45.8667,-23.6333
"63229","Dendrocolaptes platyrostris",-50.5745,-29.4405
"63232","Dendrocolaptes platyrostris",-44.6157,-22.4321
"63234","Dendrocolaptes platyrostris",-40.1894,-14.3449
"63236","Dendrocolaptes platyrostris",-45.9716,-8.858
"63243","Dendrocolaptes platyrostris",-55.7364,-15.4508
"63245","Dendrocolaptes platyrostris",-42.7119,-22.4878
"63247","Dendrocolaptes platyrostris",-45.0667,-23.45
"63248","Dendrocolaptes platyrostris",-46.637,-23.45
"63249","Dendrocolaptes platyrostris",-55.7976,-15.4003
"63263","Dendrocolaptes platyrostris",-49.8,-29.33
"63264","Dendrocolaptes platyrostris",-50.8,-29.37
"63267","Dendrocolaptes platyrostris",-52.93,-28.35
"63271","Dendrocolaptes platyrostris",-55.73403,-15.46096
"63272","Dendrocolaptes platyrostris",-42.7391,-22.4216
"63273","Dendrocolaptes platyrostris",-44.6312,-22.4095
"63276","Dendrocolaptes platyrostris",-45.642,-22.6797
"63279","Dendrocolaptes platyrostris",-50.6115,-29.4429
"63285","Dendrocolaptes platyrostris",-56.6758,-16.5225
"63286","Dendrocolaptes platyrostris",-55.6772,-19.7768
"63291","Dendrocolaptes platyrostris",-45.1932,-23.473
"63292","Dendrocolaptes platyrostris",-45.173,-23.4736
"63295","Dendrocolaptes platyrostris",-48.9642,-26.2608
"63299","Dendrocolaptes platyrostris",-38.9312,-4.24317
"63300","Dendrocolaptes platyrostris",-42.7103,-22.4865
"63301","Dendrocolaptes platyrostris",-42.5566,-22.376
"63302","Dendrocolaptes platyrostris",-42.6421,-22.4445
"63303","Dendrocolaptes platyrostris",-44.6749,-22.3883
"63304","Dendrocolaptes platyrostris",-40.0586,-19.1526
"63306","Dendrocolaptes platyrostris",-44.9499,-17.3854
"63307","Dendrocolaptes platyrostris",-40.1509,-19.0102
"63320","Dendrocolaptes platyrostris",-42.71,-22.2796
"63322","Dendrocolaptes platyrostris",-47.5042,-14.3186
"63323","Dendrocolaptes platyrostris",-56.7119,-16.512
"63326","Dendrocolaptes platyrostris",-47.8578,-23.9975
"63332","Dendrocolaptes platyrostris",-57.0341,-19.5149
"63333","Dendrocolaptes platyrostris",-50.5628,-29.4444
"63340","Dendrocolaptes platyrostris",-45.1442,-23.3548
"63341","Dendrocolaptes platyrostris",-56.283,-20.0644
"63346","Dendrocolaptes platyrostris",-56.1509,-19.5772
"63347","Dendrocolaptes platyrostris",-42.5713,-22.3846
"63348","Dendrocolaptes platyrostris",-56.6913,-16.4569
"63350","Dendrocolaptes platyrostris",-54.4504,-25.6776
"63368","Dendrocolaptes platyrostris",-44.6091,-22.436
"63375","Dendrocolaptes platyrostris",-53.8932,-27.148
"63391","Dendrocolaptes platyrostris",-38.9299,-4.25062
"63392","Dendrocolaptes platyrostris",-40.1345,-14.4132
"63393","Dendrocolaptes platyrostris",-35.8446,-8.7185
"63405","Dendrocolaptes platyrostris",-43.052,-22.9157
"63411","Dendrocolaptes platyrostris",-40.0895,-19.0167
"63413","Dendrocolaptes platyrostris",-55.7894,-15.4378
"63414","Dendrocolaptes platyrostris",-42.5608,-22.2189
"65097","Donacospiza albifrons",-50.7239,-29.5065
"65098","Donacospiza albifrons",-50.5667,-28.6333
"65099","Donacospiza albifrons",-49.1061,-25.7863
"65120","Donacospiza albifrons",-43.5024,-20.389
"65133","Donacospiza albifrons",-44.7423,-22.3798
"65145","Donacospiza albifrons",-49.9974,-29.0778
"65148","Donacospiza albifrons",-50.0789,-29.1597
"65169","Donacospiza albifrons",-53.73333,-30.73333
"65177","Donacospiza albifrons",-46.5229,-23.4919
"65180","Donacospiza albifrons",-44.6136,-22.4458
"65181","Donacospiza albifrons",-50.1941,-29.1878
"65184","Donacospiza albifrons",-50.5745,-29.4405
"65207","Donacospiza albifrons",-53.17,-31.65
"65211","Donacospiza albifrons",-50.6115,-29.4429
"65215","Donacospiza albifrons",-50.0621,-29.1557
"65223","Donacospiza albifrons",-46.1164,-23.5427
"65227","Donacospiza albifrons",-45.8849,-23.5227
"65235","Donacospiza albifrons",-46.0159,-23.5664
"65282","Donacospiza albifrons",-49.8564,-27.9774
"65283","Donacospiza albifrons",-50.3678,-29.384
"65289","Donacospiza albifrons",-50.4013,-28.6001
"66057","Drymophila ferruginea",-41.01,-16.44
"66072","Drymophila ferruginea",-45.0696,-23.397
"66073","Drymophila ferruginea",-44.6917,-22.3787
"66074","Drymophila ferruginea",-44.5917,-22.462
"66075","Drymophila ferruginea",-44.5798,-22.4516
"66076","Drymophila ferruginea",-48.4128,-24.2682
"66078","Drymophila ferruginea",-44.65,-22.5833
"66079","Drymophila ferruginea",-47.8702,-24.0496
"66082","Drymophila ferruginea",-45.0603,-23.3988
"66084","Drymophila ferruginea",-42.6421,-22.4445
"66086","Drymophila ferruginea",-45.173,-23.4736
"66087","Drymophila ferruginea",-42.7119,-22.4878
"66091","Drymophila ferruginea",-48.3096,-24.282
"66093","Drymophila ferruginea",-48.3615,-24.0793
"66096","Drymophila ferruginea",-44.6136,-22.4458
"66105","Drymophila ferruginea",-44.7423,-22.3798
"66110","Drymophila ferruginea",-48.4223,-24.2835
"66112","Drymophila ferruginea",-46.637,-23.45
"66115","Drymophila ferruginea",-44.5589,-22.9542
"66125","Drymophila ferruginea",-40.1345,-14.4132
"66130","Drymophila ferruginea",-45.4171,-23.8778
"66136","Drymophila ferruginea",-45.17,-23.47
"66139","Drymophila ferruginea",-45.1932,-23.473
"66150","Drymophila ferruginea",-42.5392,-22.1707
"66154","Drymophila ferruginea",-44.5432,-22.9828
"66159","Drymophila ferruginea",-44.57,-22.5
"66177","Drymophila ferruginea",-45.08333,-23
"66190","Drymophila ferruginea",-41,-20
"66192","Drymophila ferruginea",-53.85,-27.2
"66193","Drymophila ferruginea",-45,-23
"66194","Drymophila ferruginea",-48.15,-22.75
"66195","Drymophila ferruginea",-48.41817,-24.25967
"66197","Drymophila ferruginea",-40.5652,-19.9048
"66205","Drymophila ferruginea",-40.1894,-14.3449
"66206","Drymophila ferruginea",-45.083,-23.4258
"66208","Drymophila ferruginea",-44.8375,-23.1719
"66214","Drymophila ferruginea",-42.5149,-22.317
"66215","Drymophila ferruginea",-45.3409,-23.847
"66225","Drymophila ferruginea",-42.5297,-22.3583
"66228","Drymophila ferruginea",-44.6123,-22.4301
"66229","Drymophila ferruginea",-42.6452,-22.4329
"66230","Drymophila ferruginea",-44.6312,-22.4095
"66238","Drymophila ferruginea",-45.642,-22.6797
"66246","Drymophila ferruginea",-40.7428,-20.0327
"66251","Drymophila ferruginea",-45.3044,-23.5623
"66261","Drymophila ferruginea",-47.8098,-23.921
"66267","Drymophila ferruginea",-45.0714,-23.3944
"66273","Drymophila ferruginea",-45.0268,-23.3987
"66317","Drymophila ferruginea",-44.94,-23.3313
"66321","Drymophila ferruginea",-46.1164,-23.5427
"66370","Drymophila ferruginea",-44.9079,-23.3281
"66395","Drymophila ferruginea",-45.8849,-23.5227
"66466","Drymophila ferruginea",-45.2115,-23.3347
"66467","Drymophila ferruginea",-40.5866,-19.923
"66468","Drymophila ferruginea",-40.5532,-19.9073
"66475","Drymophila ferruginea",-47.9201,-24.1933
"66483","Drymophila ferruginea",-44.6537,-23.314
"66488","Drymophila ferruginea",-45.5054,-23.1303
"66492","Drymophila ferruginea",-45.1442,-23.3548
"66494","Drymophila ferruginea",-42.5713,-22.3846
"66495","Drymophila ferruginea",-42.6716,-22.0484
"66497","Drymophila ferruginea",-40.99,-20.4965
"66513","Drymophila ferruginea",-44.6091,-22.436
"66516","Drymophila ferruginea",-47.9773,-24.1367
"66519","Drymophila ferruginea",-39.5644,-15.392
"66523","Drymophila ferruginea",-39.5768,-15.3823
"66526","Drymophila ferruginea",-45.0879,-23.4174
"66530","Drymophila ferruginea",-44.581,-22.3234
"66532","Drymophila ferruginea",-43.052,-22.9157
"66537","Drymophila ferruginea",-41.2959,-20.2744
"66540","Drymophila ferruginea",-44.5712,-22.484
"66542","Drymophila ferruginea",-44.6735,-23.0355
"66958","Drymophila ochropyga",-41.01,-16.44
"66959","Drymophila ochropyga",-43.58,-20.3
"66960","Drymophila ochropyga",-42.53,-20.11
"66961","Drymophila ochropyga",-43.88,-19.98
"66962","Drymophila ochropyga",-40.6,-19.9167
"66963","Drymophila ochropyga",-44.5917,-22.462
"66964","Drymophila ochropyga",-41.3525,-20.2293
"66965","Drymophila ochropyga",-44.5798,-22.4516
"66966","Drymophila ochropyga",-48.4128,-24.2682
"66967","Drymophila ochropyga",-44.65,-22.5833
"66968","Drymophila ochropyga",-47.8702,-24.0496
"66970","Drymophila ochropyga",-40.1894,-14.3449
"66971","Drymophila ochropyga",-48.3096,-24.282
"66972","Drymophila ochropyga",-43.0001,-22.4719
"66973","Drymophila ochropyga",-42.5297,-22.3583
"66974","Drymophila ochropyga",-48.3615,-24.0793
"66981","Drymophila ochropyga",-47.9773,-24.1367
"66985","Drymophila ochropyga",-44.6136,-22.4458
"66987","Drymophila ochropyga",-48.4144,-24.2585
"66988","Drymophila ochropyga",-43.4884,-20.0977
"66991","Drymophila ochropyga",-48.4223,-24.2835
"67000","Drymophila ochropyga",-45.6024,-22.7113
"67003","Drymophila ochropyga",-42.98,-22.43
"67005","Drymophila ochropyga",-44.57,-22.5
"67007","Drymophila ochropyga",-45,-23
"67008","Drymophila ochropyga",-44.60117,-22.42933
"67018","Drymophila ochropyga",-44.8375,-23.1719
"67025","Drymophila ochropyga",-42.5944,-22.4031
"67026","Drymophila ochropyga",-42.5509,-22.38
"67028","Drymophila ochropyga",-44.63,-22.38
"67029","Drymophila ochropyga",-44.7428,-22.3325
"67030","Drymophila ochropyga",-42.6452,-22.4329
"67043","Drymophila ochropyga",-45.1334,-23.3512
"67046","Drymophila ochropyga",-45.1647,-23.3194
"67051","Drymophila ochropyga",-45.1222,-23.3575
"67076","Drymophila ochropyga",-45.642,-22.6797
"67078","Drymophila ochropyga",-42.7103,-22.4865
"67081","Drymophila ochropyga",-40.1345,-14.4132
"67084","Drymophila ochropyga",-40.9947,-20.4855
"67085","Drymophila ochropyga",-40.5532,-19.9073
"67093","Drymophila ochropyga",-45.1442,-23.3548
"67104","Drymophila ochropyga",-44.6091,-22.436
"67108","Drymophila ochropyga",-42.6421,-22.4445
"67109","Drymophila ochropyga",-39.5768,-15.3823
"67115","Drymophila ochropyga",-41.2959,-20.2744
"67116","Drymophila ochropyga",-42.5143,-22.2459
"67119","Drymophila rubricollis",-54.45,-25.68
"67123","Drymophila rubricollis",-40.6,-19.9167
"67132","Drymophila rubricollis",-44.5884,-22.4566
"67133","Drymophila rubricollis",-44.5798,-22.4516
"67134","Drymophila rubricollis",-44.65,-22.5833
"67148","Drymophila rubricollis",-44.595,-22.4609
"67149","Drymophila rubricollis",-42.6421,-22.4445
"67150","Drymophila rubricollis",-42.5297,-22.3583
"67155","Drymophila rubricollis",-48.4128,-24.2682
"67157","Drymophila rubricollis",-42.5645,-22.2275
"67160","Drymophila rubricollis",-44.6136,-22.4458
"67161","Drymophila rubricollis",-48.4223,-24.2835
"67162","Drymophila rubricollis",-42.5509,-22.38
"67166","Drymophila rubricollis",-45.0609,-23.3985
"67170","Drymophila rubricollis",-53.8993,-27.1505
"67181","Drymophila rubricollis",-44.75,-22.75
"67182","Drymophila rubricollis",-43.0001,-22.4719
"67184","Drymophila rubricollis",-48.9138,-25.3311
"67187","Drymophila rubricollis",-45.083,-23.4258
"67189","Drymophila rubricollis",-44.7558,-22.3724
"67190","Drymophila rubricollis",-48.7167,-24.543
"67191","Drymophila rubricollis",-42.4274,-22.3861
"67201","Drymophila rubricollis",-42.5944,-22.4031
"67209","Drymophila rubricollis",-44.6123,-22.4301
"67210","Drymophila rubricollis",-48.4181,-24.3013
"67211","Drymophila rubricollis",-42.6452,-22.4329
"67220","Drymophila rubricollis",-45.1222,-23.3575
"67229","Drymophila rubricollis",-45.1334,-23.3512
"67238","Drymophila rubricollis",-42.7103,-22.4865
"67262","Drymophila rubricollis",-45.1442,-23.3548
"67266","Drymophila rubricollis",-53.8664,-27.1404
"67280","Drymophila rubricollis",-44.6091,-22.436
"67316","Drymophila rubricollis",-54.0716,-25.5889
"67322","Drymophila rubricollis",-43.052,-22.9157
"67328","Drymophila rubricollis",-42.5143,-22.2459
"67342","Drymophila squamata",-39.95,-16.02
"67343","Drymophila squamata",-42.14,-19.79
"67344","Drymophila squamata",-45.89,-23.75
"67345","Drymophila squamata",-35.945,-9.29595
"67346","Drymophila squamata",-40.1605,-19.0339
"67347","Drymophila squamata",-45.083,-23.4258
"67348","Drymophila squamata",-40.1894,-14.3449
"67349","Drymophila squamata",-45.173,-23.4736
"67350","Drymophila squamata",-42.7119,-22.4878
"67351","Drymophila squamata",-45.0603,-23.3988
"67353","Drymophila squamata",-42.7717,-22.4523
"67355","Drymophila squamata",-35.9516,-9.30527
"67356","Drymophila squamata",-44.5589,-22.9542
"67357","Drymophila squamata",-47.9306,-25.108
"67359","Drymophila squamata",-41.8104,-19.7339
"67361","Drymophila squamata",-47.1086,-24.4586
"67364","Drymophila squamata",-55,-10
"67367","Drymophila squamata",-43.2123,-22.9517
"67368","Drymophila squamata",-44.191,-23.1852
"67369","Drymophila squamata",-45.07,-23.3938
"67370","Drymophila squamata",-48.4223,-24.2835
"67373","Drymophila squamata",-42.5297,-22.3583
"67374","Drymophila squamata",-45.0644,-23.4002
"67375","Drymophila squamata",-44.5381,-22.9929
"67376","Drymophila squamata",-45.0667,-23.45
"67377","Drymophila squamata",-42.6002,-22.4093
"67382","Drymophila squamata",-42.6421,-22.4445
"67385","Drymophila squamata",-45.1932,-23.473
"67386","Drymophila squamata",-45.17,-23.47
"67391","Drymophila squamata",-44.5432,-22.9828
"67397","Drymophila squamata",-47.23,-24.28
"67402","Drymophila squamata",-40.37,-19.83
"67404","Drymophila squamata",-45.08333,-23
"67405","Drymophila squamata",-39.86194,-18.4
"67406","Drymophila squamata",-39.84528,-18.38667
"67408","Drymophila squamata",-40.14667,-19.05556
"67411","Drymophila squamata",-35.87278,-9.21278
"67413","Drymophila squamata",-44.2101,-23.1913
"67414","Drymophila squamata",-44.17749,-23.15801
"67415","Drymophila squamata",-43.2393,-22.9788
"67426","Drymophila squamata",-42.6476,-22.4621
"67427","Drymophila squamata",-44.2695,-22.9695
"67429","Drymophila squamata",-41.817,-19.7313
"67431","Drymophila squamata",-48.642,-26.0814
"67441","Drymophila squamata",-45.1723,-23.4917
"67442","Drymophila squamata",-43.2559,-22.9786
"67449","Drymophila squamata",-42.7391,-22.4216
"67450","Drymophila squamata",-42.7554,-22.4137
"67460","Drymophila squamata",-43.2664,-22.9638
"67462","Drymophila squamata",-43.4884,-20.0977
"67471","Drymophila squamata",-45.1146,-23.4159
"67475","Drymophila squamata",-45.0714,-23.3944
"67480","Drymophila squamata",-45.0268,-23.3987
